oid,osm_id,highway,access,start_date,active_years,abandoned_date,abandoned,surface
923,153727132,residential,,,,,,
924,153729259,residential,,,,,,
925,153730597,tertiary,,,,,,
926,153730598,tertiary,,,,,,
927,153730599,secondary,,,,,,
928,153730600,tertiary,,,,,,
929,153730601,tertiary,,,,,,
930,153730604,secondary,,,,,,
931,153731489,service,,,,,,
932,153731490,primary,,,,,,
933,153731491,residential,,,,,,
934,153731492,primary,,,,,,
935,153731493,secondary,,,,,,
936,153731494,service,,,,,,
937,153731496,primary,,,,,,paved
938,153731497,residential,,,,,,
939,166612905,tertiary,,,,,,asphalt
940,166612906,tertiary,,,,,,asphalt
941,166614143,residential,,,,,,
942,166617662,residential,,,,,,
943,166617663,residential,,,,,,
944,166617665,residential,,,,,,
945,166617668,residential,,,,,,
946,166617671,residential,,,,,,
947,166617675,residential,,,,,,
948,166617676,residential,,,,,,
949,166618695,residential,,,,,,
950,166618696,residential,,,,,,
951,166618697,residential,,,,,,
952,166618698,residential,,,,,,
953,166618699,residential,,,,,,
954,166618700,residential,,,,,,
955,166618701,residential,,,,,,
956,166618702,residential,,,,,,
957,166618703,residential,,,,,,
958,166618794,residential,,,,,,
959,166618795,residential,,,,,,
960,166618796,residential,,,,,,
961,166618798,residential,,,,,,
962,166618799,residential,,,,,,
963,166618921,residential,,,,,,
964,166618922,residential,,,,,,
965,166618923,residential,,,,,,
966,166618924,residential,,,,,,
967,166620823,unclassified,,,,,,
968,166620825,residential,,,,,,
969,166620877,tertiary,,,,,,
970,166620878,residential,,,,,,
971,166620879,residential,,,,,,
972,166621232,unclassified,,,,,,
973,166622141,residential,,,,,,
974,166622143,residential,,,,,,
975,166622144,residential,,,,,,
976,166622145,residential,,,,,,
977,166622146,residential,,,,,,
978,166622147,residential,,,,,,
979,166622148,unclassified,,,,,,
980,166622149,residential,,,,,,sand
981,166622150,unclassified,,,,,,
982,166622151,tertiary,,,,,,
983,166622152,residential,,,,,,
984,166623026,residential,,,,,,
985,166623027,residential,,,,,,
986,166623028,residential,,,,,,
987,166623029,residential,,,,,,
988,166623030,residential,,,,,,
989,166623060,residential,,,,,,
990,166623061,residential,,,,,,
991,166623062,residential,,,,,,
992,166623063,residential,,,,,,
993,166623064,residential,,,,,,
994,166623092,residential,,,,,,
995,166623177,residential,,,,,,
996,166623424,residential,,,,,,
997,166623425,residential,,,,,,
998,166623426,residential,,,,,,
999,166623427,residential,,,,,,
1000,166623428,residential,,,,,,
1001,166623429,residential,,,,,,
1002,166623430,residential,,,,,,
1003,166623431,residential,,,,,,
1004,166623432,residential,,,,,,
1005,166623433,residential,,,,,,
1006,166623434,residential,,,,,,
1007,166623435,residential,,,,,,
1008,166623436,tertiary,,,,,,
1009,166623988,residential,,,,,,
1010,166623989,residential,,,,,,
1011,166623991,residential,,,,,,
1012,166623992,residential,,,,,,
1013,166623993,unclassified,,,,,,
1014,166623994,residential,,,,,,
1015,166623995,residential,,,,,,
1016,166623996,residential,,,,,,
1017,166623997,unclassified,,,,,,
1018,166623998,residential,,,,,,
1019,166623999,residential,,,,,,
1020,166624000,unclassified,,,,,,
1021,166624001,residential,,,,,,
1022,166624002,residential,,,,,,
1023,166624003,residential,,,,,,
1024,166624004,residential,,,,,,
1025,166624005,residential,,,,,,
1026,166624006,residential,,,,,,
1027,166624240,residential,,,,,,
1028,166624242,residential,,,,,,
1029,166624243,residential,,,,,,
1030,166624245,residential,,,,,,
1031,166624246,residential,,,,,,
1032,166624247,residential,,,,,,
1033,166624248,residential,,,,,,
1034,166624268,residential,,,,,,
1035,166624269,residential,,,,,,
1036,177361098,secondary,,,,,,
1037,177361099,secondary,,,,,,
1038,177823585,tertiary,,,,,,unpaved
1039,178179216,path,,,,,,
1040,178179217,tertiary,,,,,,unpaved
1041,178179218,unclassified,,,,,,unpaved
1042,183434858,trunk,,,,,,
1043,183434859,trunk,,,,,,
1044,183434860,trunk,,,,,,
1045,183434861,trunk_link,,,,,,
1046,183434865,trunk,,,,,,
1047,183434871,secondary,,,,,,
1048,183434880,secondary,,,,,,
1049,183434881,residential,,,,,,
1050,183434882,tertiary,,,,,,
1051,183434888,unclassified,,,,,,
1052,183434893,residential,,,,,,
1053,183434899,residential,permissive,,,,,
1054,183434902,residential,,,,,,
1055,183434909,tertiary,,,,,,
1056,183434911,tertiary,,,,,,
1057,183434913,tertiary,,,,,,
1058,183434920,residential,,,,,,
1059,183434925,tertiary,,,,,,
1060,183434927,tertiary,,,,,,
1061,183434928,tertiary,,,,,,
1062,183434930,trunk,,,,,,
1063,183434931,secondary,,,,,,
1064,183434932,residential,,,,,,
1065,183434939,secondary,,,,,,
1066,183434941,tertiary,,,,,,
1067,183434942,tertiary,,,,,,
1068,183434943,unclassified,,,,,,
1069,183434944,residential,,,,,,
1070,183434946,secondary,,,,,,
1071,183434948,trunk_link,,,,,,
1072,183434950,tertiary,,,,,,
1073,183434951,residential,,,,,,
1074,183434954,unclassified,,,,,,
1075,183445914,residential,,,,,,
1076,183445915,residential,,,,,,
1077,183445917,residential,,,,,,
1078,183445918,residential,,,,,,
1079,183445919,secondary,,,,,,
1080,183445921,secondary,,,,,,
1081,183445922,residential,,,,,,
1082,183445923,residential,,,,,,
1083,183445924,residential,,,,,,
1084,183445925,residential,,,,,,
1085,183445927,residential,,,,,,
1086,183445929,secondary_link,,,,,,
1087,183445930,secondary,,,,,,paved
1088,183445933,residential,,,,,,
1089,183445935,residential,,,,,,
1090,183445938,residential,,,,,,
1091,190443636,unclassified,forestry,1986,,,,
1092,193020724,track,,,,,,
1093,194447508,service,,,,,,unpaved
1094,194447509,service,,,,,,unpaved
1095,194447510,service,,,,,,unpaved
1096,194447511,service,,,,,,unpaved
1097,194447512,service,,,,,,unpaved
1098,194447513,service,,,,,,unpaved
1099,194447514,service,,,,,,unpaved
1100,194447515,primary,,1986,,,,asphalt
1101,194557630,unclassified,,,,,,
1102,194557635,unclassified,,,,,,
1103,194557639,unclassified,,,,,,
1104,194557640,unclassified,,,,,,
1105,194557641,unclassified,,,,,,unpaved
1106,194557644,secondary,,,,,,unpaved
1107,194705779,primary,,,,,,asphalt
1108,194705780,secondary,,,,,,ground
1109,203480303,primary,,,,,,
1110,203480304,unclassified,,,,,,
1111,203480305,primary,,,,,,unpaved
1112,203487174,primary,,,,,,
1113,203487176,unclassified,,,,,,
1114,203488823,primary,,,,,,
1115,203488824,primary,,,,,,
1116,203488825,primary,,,,,,
1117,203489333,primary,,,,,,
1118,203489334,primary,,,,,,
1119,203489335,primary,,,,,,
1120,203489336,primary,,,,,,
1121,203491239,primary,,,,,,sand
1122,203496630,residential,,,,,,asphalt
1123,203496632,unclassified,,,,,,
1124,204961653,primary,,,,,,ground
1125,204961655,unclassified,,,,,,
1126,209283061,track,,,,,,
1127,209283062,track,,,,,,
1128,209283063,track,,,,,,
1129,209283067,track,,,,,,
1130,209288729,service,,,,,,
1131,211980690,unclassified,,,,,,
1132,212015613,residential,,,,,,
1133,212015616,residential,,,,,,paved
1134,212015617,residential,,,,,,
1135,212015618,unclassified,,,,,,sand
1136,212015624,tertiary,,,,,,
1137,212015630,residential,,,,,,
1138,212015631,tertiary,,,,,,
1139,212055767,tertiary,,,,,,
1140,212055769,residential,,,,,,
1141,212460472,residential,,,,,,
1142,212463756,tertiary,,,,,,
1143,212751709,residential,,,,,,
1144,212751710,residential,,,,,,asphalt
1145,212751711,residential,,,,,,
1146,212751713,residential,,,,,,
1147,212751714,residential,,,,,,
1148,213842810,residential,,,,,,
1149,213842811,residential,,,,,,
1150,213842812,residential,,,,,,
1151,213842813,residential,,,,,,
1152,213842814,residential,,,,,,
1153,213842815,residential,,,,,,
1154,213842816,residential,,,,,,
1155,213842817,residential,,,,,,
1156,213842818,residential,,,,,,
1157,213842819,residential,,,,,,
1158,213842820,residential,,,,,,
1159,213842821,residential,,,,,,
1160,213842822,residential,,,,,,
1161,213842823,residential,,,,,,
1162,213842824,residential,,,,,,
1163,213843327,residential,,,,,,
1164,213843328,residential,,,,,,
1165,213843329,residential,,,,,,
1166,213843330,residential,,,,,,
1167,213843331,residential,,,,,,
1168,213843332,residential,,,,,,
1169,213843333,residential,,,,,,
1170,213843334,residential,,,,,,
1171,213843335,residential,,,,,,
1172,213884418,unclassified,,,,,,
1173,215542498,unclassified,,,,,,unpaved
1174,219963431,secondary,,,,,,unpaved
1175,219963441,tertiary,,,,,,unpaved
1176,229085855,service,,,,,,
1177,229262109,trunk,,,,,,asphalt
1178,232677936,residential,,,,,,
1179,232677938,secondary,forestry,before 2000,,,,
1180,232677939,residential,,,,,,
1181,232677940,residential,,,,,,
1182,232677941,residential,,,,,,
1183,232677943,residential,,,,,,
1184,232677944,residential,,,,,,
1185,232677945,unclassified,,,,,,
1186,232677946,residential,,,,,,
1187,232677947,residential,,,,,,
1188,232677948,residential,,,,,,
1189,232677949,residential,,,,,,
1190,232677950,residential,,,,,,
1191,232677951,residential,,,,,,
1192,232677954,secondary,,,,,,
1193,232677955,residential,,,,,,
1194,232677956,residential,,,,,,
1195,232677957,residential,,,,,,
1196,232679006,residential,,,,,,
1197,232679007,residential,,,,,,
1198,232679009,residential,,,,,,
1199,232679010,residential,,,,,,
1200,232679011,residential,,,,,,
1201,232679012,residential,,,,,,
1202,232679014,unclassified,,,,,,
1203,232679015,residential,,,,,,
1204,232679016,residential,,,,,,
1205,232679017,residential,,,,,,
1206,232679018,residential,,,,,,
1207,232679019,residential,,,,,,
1208,232679020,residential,,,,,,
1209,232683823,residential,,,,,,
1210,232683824,residential,,,,,,
1211,232683825,residential,,,,,,
1212,232683826,residential,,,,,,
1213,232683827,residential,,,,,,
1214,232683828,residential,,,,,,
1215,232683829,residential,,,,,,
1216,232683832,path,,,,,,
1217,232683833,residential,,,,,,
1218,232683834,residential,,,,,,
1219,232683836,residential,,,,,,
1220,232683837,residential,,,,,,
1221,232683838,residential,,,,,,
1222,232683839,residential,,,,,,
1223,232683840,residential,,,,,,
1224,232683842,residential,,,,,,
1225,232683843,residential,,,,,,
1226,232683844,residential,,,,,,
1227,232683845,residential,,,,,,
1228,232683846,path,,,,,,
1229,232683847,residential,,,,,,
1230,232683848,residential,,,,,,
1231,232683849,residential,,,,,,
1232,232684437,track,forestry,2002,,,,
1233,232686049,secondary,,,,,,
1234,232686051,track,forestry,before 2000,,,,
1235,232686055,unclassified,,,,,,
1236,232699183,residential,,,,,,
1237,232699184,residential,,,,,,
1238,232699185,unclassified,,,,,,unpaved
1239,232699192,residential,,,,,,
1240,232699194,residential,,,,,,
1241,232699196,residential,,,,,,
1242,232699199,residential,,,,,,
1243,232699203,track,,,,,,
1244,232699206,tertiary,,,,,,
1245,232699207,track,,,,,,
1246,232699209,residential,,,,,,
1247,232699211,residential,,,,,,
1248,232699213,residential,,,,,,
1249,232699216,residential,,,,,,
1250,232699218,residential,,,,,,
1251,232699221,residential,,,,,,
1252,232749918,unclassified,,,,,,
1253,232749919,residential,,,,,,
1254,232749920,unclassified,,,,,,
1255,232749921,tertiary,,,,,,
1256,232749925,unclassified,,,,,,
1257,232749927,tertiary,,,,,,
1258,232749937,residential,,,,,,
1259,232749938,residential,,,,,,
1260,232749939,unclassified,,,,,,
1261,232751984,residential,,,,,,
1262,232751985,residential,,,,,,
1263,232751986,residential,,,,,,
1264,232751987,residential,,,,,,
1265,232751988,residential,,,,,,
1266,232751989,residential,,,,,,
1267,232751990,residential,,,,,,
1268,232751991,residential,,,,,,
1269,232751992,residential,,,,,,
1270,232751993,residential,,,,,,
1271,232751994,residential,,,,,,
1272,232751995,residential,,,,,,
1273,232751996,residential,,,,,,
1274,232751997,residential,,,,,,
1275,232751998,residential,,,,,,
1276,232751999,residential,,,,,,
1277,232752000,residential,,,,,,
1278,232752001,residential,,,,,,
1279,232752002,residential,,,,,,
1280,232752003,residential,,,,,,
1281,232752004,residential,,,,,,
1282,232752005,residential,,,,,,
1283,232752006,residential,,,,,,
1284,232752007,residential,,,,,,
1285,232752008,residential,,,,,,
1286,232752009,residential,,,,,,
1287,232752010,residential,,,,,,
1288,232752011,residential,,,,,,
1289,232752012,residential,,,,,,
1290,232755943,residential,,,,,,
1291,232755944,residential,,,,,,
1292,232755946,residential,,,,,,
1293,232755947,residential,,,,,,
1294,232755949,unclassified,,,,,,
1295,232755950,residential,,,,,,
1296,232755952,residential,,,,,,
1297,232755953,residential,,,,,,
1298,232755955,residential,,,,,,
1299,232755956,residential,,,,,,
1300,232755958,residential,,,,,,
1301,232755960,residential,,,,,,
1302,232755961,residential,,,,,,
1303,232755962,residential,,,,,,
1304,232755964,residential,,,,,,
1305,232755965,residential,,,,,,
1306,232755967,residential,,,,,,
1307,232755968,residential,,,,,,
1308,232755969,residential,,,,,,
1309,232755971,residential,,,,,,
1310,232755973,residential,,,,,,
1311,232761851,residential,,,,,,
1312,232761852,residential,,,,,,
1313,232761853,unclassified,,,,,,
1314,232761854,residential,,,,,,
1315,232761855,unclassified,,,,,,
1316,232761856,unclassified,,,,,,
1317,232761857,unclassified,,,,,,
1318,232761858,residential,,,,,,
1319,232761859,unclassified,,,,,,
1320,232761860,residential,,,,,,
1321,232761861,residential,,,,,,
1322,232761862,residential,,,,,,
1323,232761863,residential,,,,,,
1324,232761864,unclassified,,,,,,
1325,232761865,residential,,,,,,
1326,232761866,residential,,,,,,
1327,232761867,unclassified,,2001,,,,
1328,232761868,unclassified,,,,,,
1329,232761869,unclassified,,,,,,
1330,232761870,unclassified,,,,,,
1331,232761871,unclassified,,,,,,
1332,232761872,unclassified,,,,,,
1333,233329052,residential,,,,,,
1334,233329053,unclassified,,,,,,
1335,233329056,unclassified,,,,,,
1336,233329057,path,,,,,,
1337,233329058,residential,,,,,,
1338,233329059,residential,,,,,,
1339,233329060,residential,,,,,,
1340,233329061,residential,,,,,,
1341,233329063,unclassified,,,,,,
1342,233329064,residential,,,,,,
1343,233329065,path,,,,,,
1344,233329066,residential,,,,,,
1345,233329067,residential,,,,,,
1346,233329068,residential,,,,,,
1347,233329330,residential,,,,,,
1348,233331482,unclassified,,,,,,
1349,233331483,residential,,,,,,
1350,233331484,tertiary,,,,,,
1351,233331486,residential,,,,,,
1352,233331488,residential,,,,,,
1353,233331489,residential,,,,,,
1354,233331490,residential,,,,,,
1355,233332178,residential,,,,,,
1356,233332180,residential,,,,,,
1357,233332181,residential,,,,,,
1358,233332189,residential,,,,,,
1359,233381568,secondary,,,,,,asphalt
1360,233381570,residential,,,,,,asphalt
1361,23342339,residential,,,,,,
1362,23342356,unclassified,,,,,,
1363,23342376,unclassified,,,,,,
1364,23342383,residential,,,,,,
1365,23342431,residential,,,,,,
1366,23342445,unclassified,,,,,,paved
1367,23342451,residential,,,,,,paved
1368,23342542,residential,,,,,,
1369,23342552,residential,,,,,,unpaved
1370,23342565,secondary,,,,,,paved
1371,23342572,secondary,,,,,,paved
1372,23342580,secondary,,,,,,paved
1373,23342581,unclassified,,,,,,paved
1374,23342586,residential,,,,,,paved
1375,23342648,residential,,,,,,
1376,23382945,residential,,,,,,unpaved
1377,23382949,residential,,,,,,
1378,23382958,residential,,,,,,unpaved
1379,23382964,unclassified,,,,,,asphalt
1380,23382967,residential,,,,,,
1381,23382982,residential,,,,,,
1382,23382983,residential,,,,,,unpaved
1383,23382985,residential,,,,,,
1384,23383004,residential,,,,,,
1385,23383011,residential,,,,,,
1386,23383035,unclassified,,,,,,asphalt
1387,23383053,unclassified,,,,,,paved
1388,23383058,residential,,,,,,
1389,23383059,residential,,,,,,
1390,23383075,residential,,,,,,
1391,23383078,residential,,,,,,
1392,23383085,residential,,,,,,
1393,23383090,residential,,,,,,
1394,23383139,secondary,,,,,,
1395,23383168,tertiary,,,,,,
